ID,material,sp_group_symbol,sp_group_number,nelements,z_max,a,b,c,alpha,beta,gamma,Nsites,hform,magnetization,stability-class,magnetic-class
mp-1096542,Ca2PdPt,Immm,71,3,78,10.270438,12.028254,17.010178,90.0,90.0,90.0,8,817.8788300000006,1.1316481983620857e-07,0,0
mp-1079602,Cu(IN)4,C2/m,12,3,53,10.689026,6.155512,7.41818181,90.0,113.12827498,90.0,18,982.1080466666664,4.660685670010189e-07,0,0
mp-1096486,Ta2TcRu,Immm,71,3,73,8.980094,10.935306,15.441778,90.0,90.0,90.0,8,4055.881568750001,1.0351469271726212e-05,0,0
mp-1096268,Ca2InGa,Immm,71,3,49,12.035714,13.409792,18.484846,90.0,90.0,90.0,8,1346.427048125,0.001836890613307,0,0
mp-1221664,MnCd2Te3,P3m1,156,3,52,4.60323295,4.60323295,11.1869272,90.0,90.0,120.0,6,-541.2237946551718,0.0243558156288582,1,1
mp-1213874,Ce3Si2Sn3,P6_3/mmc,194,3,58,4.51759984,4.51759984,23.796494,90.0,90.0,120.0,16,-398.3729406250003,0.0078751484154214,1,0
mp-625487,Zn(HO)2,P-3m1,164,3,30,3.23932188,3.2393218800000003,4.515999,90.0,90.0,120.0,5,-1404.1567434999995,3.165311556244319e-06,1,0
mp-1022600,Mg6ZnMo,Amm2,38,3,42,6.035917,10.680137,4.846976,90.0,90.0,90.0,16,184.3750962500001,2.0665530583346816e-05,0,0
mp-1207081,CsTmH3,Pm-3m,221,3,69,4.451799,4.451799,4.451799,90.0,90.0,90.0,5,-269.2790279195403,3.6632344043786777e-06,1,0
mp-1207060,TiI2,P-3m1,164,2,53,3.8604399,3.8604399,7.617038,90.0,90.0,120.0,3,-896.6211377777781,0.0024575392605579,1,0
mp-1009787,RuC,Fm-3m,225,2,44,4.32192,4.32192,4.32192,90.0,90.0,90.0,8,909.6720512500004,1.0390303912191691e-05,0,0
mp-1084796,CaZn3Se4,P-43m,215,3,34,5.96286,5.96286,5.96286,90.0,90.0,90.0,8,-1148.3424824218744,1.8588425125829704e-06,1,0
mp-1100874,YBO3,Pnma,62,3,39,4.520379,6.480664,8.47554,90.0,90.0,90.0,20,-3495.230525416666,3.923615064599735e-06,1,0
mp-631466,KSc2Co,F-43m,216,3,27,7.145192,7.145192,7.145192,90.0,90.0,90.0,16,947.3842005,0.0007183791575602,0,0
mp-1184453,Gd3Er,Pm-3m,221,2,68,5.14564476,5.14564476,5.14564476,90.0,90.0,90.0,4,31.349945000000496,0.1835004903621647,0,1
mp-1206506,EuO2,Fm-3m,225,2,63,5.46602615,5.46602615,5.46602615,90.0,90.0,90.0,12,-2653.4053725,0.1224662062915851,1,1
mp-1210748,Li2MnN,P6/mmm,191,3,25,3.7572255,3.7572255,3.808763,90.0,90.0,120.0,4,-367.3016973994256,0.0799230720224083,1,1
mp-1097344,CuHgPd2,Immm,71,3,80,10.082726,11.12612,15.726932,90.0,90.0,90.0,8,1676.6940312500003,0.0011337154397939,0,0
mp-1216713,V(CoSe2)2,Cm,8,3,34,12.49653651,3.444894,6.05339108,90.0,116.23663072,90.0,14,-682.1090527678564,0.0085930182714213,1,1
mp-1206288,NpSi2Ni,Cmcm,63,3,93,16.19965018,4.0537324,4.0159257,90.0,90.26816065,90.0,16,-463.8997271875009,0.0593756010475225,1,1
mp-1235669,Sr2LiO12,P1,1,3,38,5.16079554,5.343782909999999,8.699686309999999,87.00061387999999,78.52630847999998,76.32115567,15,-955.7054387777772,0.0077605292506322,1,0
MMD-2086,Ti2FeSi,F-43m,216,3,26,6.00363959,6.00363959,6.00363959,90.0,90.0,90.0,16,-363.8,0.037,1,1
mp-22364,CrPbO3,Pm-3m,221,3,82,3.917057,3.917057,3.917057,90.0,90.0,90.0,5,-1738.7665652500004,0.0332845397496257,1,1
mp-1207767,Zn3RhF6,P-1,2,3,45,5.24081203,6.81452427,10.66624725,83.93657347,83.2170684,74.79818005,10,-1466.5468614999995,0.0027473779969409,1,0
mp-1188372,UVSe3,Pnma,62,3,92,6.51063868,7.30833521,9.54962879,90.0,90.0,90.0,20,-1251.67957040625,0.0440150760902674,1,1
mp-20639,BaMnGe,P4/nmm,129,3,56,4.733845,4.733845,8.142848,90.0,90.0,90.0,6,-167.6494576436784,0.0499542316700815,1,1
mp-1216519,TlHg,R-3m,166,2,81,3.47541948,3.47541948,16.24287055,90.0,90.0,120.0,6,12.9505558333333,1.765685418808698e-09,0,0
mp-21255,FeGe,P2_13,198,2,32,4.71580891,4.71580891,4.71580891,90.0,90.0,90.0,8,-95.3113962499996,0.0762388814095836,1,1
mp-1247516,Ba2PdN2,I4/mmm,139,3,56,4.155616,4.155616,13.362264,90.0,90.0,90.0,10,-435.7670739999996,0.0170187701760091,1,1
mp-755174,Mn3(O2F)2,P1,1,3,25,5.545667,5.54907759,7.3903468,71.49634829,71.34834432999999,70.93303213,18,-2118.271576532568,0.1112172985514703,1,1
mp-1627,Mo2S3,P2_1/m,11,2,42,6.170364,3.209857,8.7062723,90.0,102.95757357,90.0,10,-985.8592358750016,0.0001236004876125,1,0
mp-669914,PrTlPd,P-62m,189,3,81,9.23389196,9.23389196,3.241741,90.0,90.0,120.0,9,-73.9020883333331,3.856754329177997e-05,1,0
MMD-2736,Mn2GaCo,F-43m,216,3,31,5.89264081,5.89264081,5.89264081,90.0,90.0,90.0,16,33.1,0.092,0,1
NOVA-549,Fe6Ta4,C2/m,12,2,73,12.80105,4.27193,5.21996,90.0,105.54919,90.0,20,-125.459,0.057,1,1
mp-1078916,Tm2InCu2,P4/mbm,127,3,69,7.35772523,7.35772523,3.70711597,90.0,90.0,90.0,10,-394.8518646666663,0.002974255517682,1,0
mp-1073037,Mg2Si3,P1,1,2,14,4.082936,5.36773055,17.445940850000003,84.52857901,84.17356816,69.61270693,20,132.2976595,5.193832983154588e-07,0,0
mp-1183062,AcDy3,Pm-3m,221,2,89,5.18061084,5.18061084,5.18061084,90.0,90.0,90.0,4,62.2202068750006,0.0040633601931463,0,0
mp-1023005,Mg6MnSi,Amm2,38,3,25,6.189486,10.608603,4.788625,90.0,90.0,90.0,16,123.7807927586205,0.021184782611795,0,1
mp-668,PrGa2,P6/mmm,191,2,59,4.257372,4.257372,4.3807002,90.0,90.0,120.0,3,-693.5635966666667,1.745114448834596e-08,1,0
mp-1185525,Lu3Th,P6_3/mmc,194,2,90,7.07703682,7.077036820000001,5.63871466,90.0,90.0,120.0,8,30.8524937500003,0.0111718417699805,0,1
mp-769263,TbInO3,Pnma,62,3,65,5.567067,5.898466,8.204513,90.0,90.0,90.0,20,-2934.99406525,1.372614463560823e-06,1,0
mp-1002571,NaMn2O4,P-1,2,3,25,3.015493,5.152936929999999,5.862046070000001,106.9405311,91.0559867,93.35809724000002,7,-1976.4950839162552,0.0805255056687305,1,1
mp-977218,Li2Mg,Cmcm,63,2,12,3.08128808,16.0368543,5.04703991,90.0,90.0,90.0,12,-9.0088772222222,1.4114140525618757e-07,1,0
mp-1016639,BaMg6Mo,P4/mmm,123,3,56,6.778143,6.778143,4.295167,90.0,90.0,90.0,8,261.2559524999995,0.0002448404518082,0,0
mp-22878,MnBi,P6_3/mmc,194,2,83,4.12585384,4.12585384,6.914108,90.0,90.0,120.0,4,424.2905660344824,0.0788016851288666,0,1
mp-1095343,Ca2Mg3Si,P6_3/mmc,194,3,20,6.05656768,6.05656768,9.461633,90.0,90.0,120.0,12,-140.0660833333334,2.9524614964872327e-05,1,0
mp-3388,U(SiRu)2,I4/mmm,139,3,92,4.16377969,4.16377969,9.55607478,90.0,90.0,90.0,10,-620.3017259999996,0.0280877593776856,1,1
mp-1221679,MnCoP2,Pmc2_1,26,3,27,3.25093933,5.0658062,5.68653263,90.0,90.0,90.0,8,-613.790202399426,0.027929790986842,1,1
mp-1059707,CaNi,Pm-3m,221,2,28,3.426381,3.426381,3.426381,90.0,90.0,90.0,2,23.789325,2.4859537273304627e-09,0,0
mp-676650,Li6Br3N,Cm,8,3,35,8.971566,8.932426,6.38934449,90.0,134.42083713,90.0,20,-1288.3682184999998,9.592563782829728e-07,1,0
mp-796,Nb3Al,Pm-3n,223,2,41,5.20732441,5.20732441,5.20732441,90.0,90.0,90.0,8,-173.7857912499993,1.9121407659343724e-08,1,0
mp-644229,Sr(AlH)2,P-3m1,164,3,38,4.5394838,4.5394838,4.708876,90.0,90.0,120.0,5,-366.4663433333331,8.329850864043198e-09,1,0
mp-1093840,YInHg2,Immm,71,3,80,11.843508,12.636728,17.38863,90.0,90.0,90.0,8,1261.7434583333336,0.0019940821479822,0,0
mp-1096327,Be2FeRu,Immm,71,3,44,8.553592,8.801558,12.167232,90.0,90.0,90.0,8,3066.935645,0.0117010185289843,0,1
mp-1183482,Ca2CuRh,Fm-3m,225,3,45,6.997008,6.997008,6.997008,90.0,90.0,90.0,16,-211.38008999999948,2.466485001990717e-05,1,0
mp-1247021,Mn(PbN)4,P-1,2,3,82,6.33738228,6.443068799999999,9.33427265,82.62031217,83.99192830999999,69.87798286999998,18,217.4291480076628,0.0020193763618492,0,0
mp-676561,Ag3SI,R32,155,3,53,7.13161604,7.13161604,8.50492777,90.0,90.0,120.0,15,-266.2196846250001,1.3950579215921075e-06,1,0
mp-30705,Ti4Ga3Ni2,P-62m,189,3,31,7.32527951,7.32527951,2.820851,90.0,90.0,120.0,9,-448.2766617592588,0.0048573956514937,1,0
mp-631318,KSiTc2,F-43m,216,3,43,6.439084,6.439084,6.439084,90.0,90.0,90.0,16,1021.9224367500008,1.291651535241678e-05,0,0
mp-1183045,ZrTiO3,Pm-3m,221,3,40,3.859099,3.859099,3.859099,90.0,90.0,90.0,5,-2730.187883916666,0.0016552509492294,1,0
mp-1014298,C3N,Cmmm,65,2,7,2.376178,6.777516,4.722441,90.0,90.0,90.0,8,1798.6339556249984,2.0477838212108644e-05,0,0
MMD-778,FeCo2S,P1,1,3,27,5.295,6.97,4.938,89.99199999999999,90.396,89.99500000000002,16,-67.2,0.104,1,1
mp-1208887,Sm2Cl2O,P4/mmm,123,3,62,4.261351,4.261351,13.028154,90.0,90.0,90.0,5,-1652.3399997499998,4.838115617197179e-06,1,0
mp-1244647,Mg3Si4,P1,1,2,14,5.69848741,6.91388834,7.61182786,114.13964729999998,88.94327255,101.0743265,14,205.8236257142855,4.608743833160465e-07,0,0
mp-972845,SiMo,P-6m2,187,2,42,3.13358816,3.1335881600000004,3.523341,90.0,90.0,120.0,2,-264.0800599999995,1.1144158722947556e-05,1,0
mp-1017207,Mg6CdC,Amm2,38,3,48,6.382368,11.146038,4.618117,90.0,90.0,90.0,16,431.3394753125004,6.745318541145394e-07,0,0
mp-763362,LiMnF3,Pna2_1,33,3,25,5.258998,5.414067,8.443386,90.0,90.0,90.0,20,-2969.606571752874,0.0831885287204712,1,1
mp-1022384,HfMg6Zr,Amm2,38,3,72,6.065632,11.633772,5.100769,90.0,90.0,90.0,16,137.7135550000003,1.1954711054327847e-05,0,0
mp-1100784,U3In,Pm-3m,221,2,92,4.466263,4.466263,4.466263,90.0,90.0,90.0,4,323.8598250000013,0.010958717985701,0,1
mp-1220746,Nb2Ni3Ge,P6_3/mmc,194,3,41,4.91391048,4.91391048,7.801192,90.0,90.0,120.0,12,-334.02186750000004,0.0240474863949402,1,1
mp-1227975,BaC2,P4/mmm,123,2,56,4.158246,4.158246,5.4057,90.0,90.0,90.0,3,3414.927421666666,0.0329528353040325,0,1
mp-1187387,TbPu,P-6m2,187,2,94,3.5538555,3.5538555000000005,5.861421,90.0,90.0,120.0,2,159.75424500000022,0.0996411870586003,0,1
mp-1008733,Ge,P6_3/mmc,194,1,32,2.97610585,5.18937922,4.72759579,90.0,90.0,90.0,4,331.13761500000027,5.478426912672837e-09,0,0
mp-1183737,Ce3Dy,Pm-3m,221,2,66,4.863452,4.863452,4.863452,90.0,90.0,90.0,4,99.0657912499992,0.0103144184917121,0,1
mp-19933,PuSb,P4/mmm,123,2,94,3.539495,3.539495,4.242385,90.0,90.0,90.0,2,-710.8698300000001,0.1096617693733548,1,1
mp-1184150,ErAlO3,Pm-3m,221,3,68,3.69546,3.69546,3.69546,90.0,90.0,90.0,5,-3595.88556725,2.536322370730809e-07,1,0
mp-1063678,H3S,R3m,160,2,16,5.66150376,5.66150376,3.4805271,90.0,90.0,120.0,12,300.1896029687501,0.000145171774454,0,0
MMD-2217,Sc4FeSi7,Pmm2,25,3,26,3.64480344,3.84953549,14.07642074,90.0,90.0,90.0,12,-452.9,0.005,1,0
mp-10881,Ce3AlN,Pm-3m,221,3,58,4.90924261,4.90924261,4.90924261,90.0,90.0,90.0,5,-828.505354,0.0215038376658141,1,1
mp-1834,NdAl4,I4/mmm,139,2,60,4.24217807,4.24217807,11.37586556,90.0,90.0,90.0,10,-303.2654354999998,9.769399816763947e-10,1,0
mp-7783,La(BC)2,P4_2/mmc,131,3,57,3.836646,3.836646,7.972897,90.0,90.0,90.0,10,-314.0520626666657,5.93047701430961e-07,1,0
mp-1226705,CdTe2Pb,P4/mmm,123,3,82,4.501387,4.501387,6.36861,90.0,90.0,90.0,4,-526.5840508333329,6.199442379653183e-08,1,0
mp-1189725,Li2HN,Pnma,62,3,7,3.600492,4.917451,7.839227,90.0,90.0,90.0,16,-583.6286535416666,7.673163918332195e-07,1,0
mp-1094567,LiMg3,I4/mmm,139,2,12,4.546352,4.546352,8.484422,90.0,90.0,90.0,8,-21.3982108333332,1.2692224959856124e-05,1,0
mp-19973,LaCoGe3,I4mm,107,3,57,4.33881526,4.33881526,9.83879477,90.0,90.0,90.0,10,-617.7145629999998,1.079806097372624e-09,1,0
mp-568862,OsN2,P2_1/c,14,2,76,4.943959,4.936013,4.97620509,90.0,112.90785486,90.0,12,285.4171775,2.78028341270189e-06,0,0
mp-1093597,InHg2Bi,Immm,71,3,83,11.619482,12.315948,17.310402,90.0,90.0,90.0,8,777.5722125,0.0009221004106913,0,0
mp-1022698,Mg6ZrFe,Amm2,38,3,40,6.141597,11.148528,4.869875,90.0,90.0,90.0,16,141.42450124999988,0.0095251172576124,0,1
mp-999378,NbNi3,Fm-3m,225,2,41,5.858796,5.858796,5.858796,90.0,90.0,90.0,16,-120.8573199999998,0.0073651231438337,1,0
mp-1216280,UCrCo,Imma,74,3,92,4.476872,5.085902,7.601,90.0,90.0,90.0,12,-35.384449999999795,5.798921838729174e-06,1,0
mp-1178141,KDyO2,R-3m,166,3,66,3.45155532,3.4515553200000006,18.60828288,90.0,90.0,120.0,12,-3112.186815125,3.437773739801905e-08,1,0
mp-1025453,SmSi2Rh,Cmcm,63,3,62,4.212764,16.712468,4.196766,90.0,90.0,90.0,16,-927.6077437500004,2.3284448938502857e-06,1,0
mp-1097221,Y2MgHg,Immm,71,3,80,12.29594422,12.75505193,20.03761871,90.0,90.0,90.0,8,2031.5022354166667,0.0012728281379838,0,0
mp-1216,YbO,Fm-3m,225,2,70,4.67166388,4.67166388,4.67166388,90.0,90.0,90.0,8,-3630.349144375,3.9232431638798495e-09,1,0
mp-867226,Li3In,Fm-3m,225,2,49,6.586938,6.586938,6.586938,90.0,90.0,90.0,16,-240.4349050000003,2.0574372532232214e-07,1,0
mp-1185246,LiYb2Cd,Fm-3m,225,3,70,7.55396974,7.55396974,7.55396974,90.0,90.0,90.0,16,-182.5768258333331,2.4127238482425912e-08,1,0
mp-1038949,CeMg5,P-62m,189,2,58,5.79836578,5.79836578,5.352312,90.0,90.0,120.0,6,50.3705658333334,0.0086957459707091,0,1
mp-1186143,NaLu3,Fm-3m,225,2,71,7.78569,7.78569,7.78569,90.0,90.0,90.0,16,336.3440658620695,3.041202301307594e-05,0,0
mp-1006880,BiB,F-43m,216,2,83,5.54238,5.54238,5.54238,90.0,90.0,90.0,8,796.5304954166666,4.341832465808529e-06,0,0
mp-631374,TiTl2W,Fm-3m,225,3,81,6.792428,6.792428,6.792428,90.0,90.0,90.0,16,793.7042750000005,4.30732024946134e-05,0,0
mp-1245872,PdCN2,C2/m,12,3,46,8.11682767,3.06614248,5.18810869,90.0,103.27511814,90.0,8,258.1816681250002,1.4581269859262652e-05,0,0
mp-15624,Sr2Sb,I4/mmm,139,2,51,5.05471123,5.05471123,17.83490011,90.0,90.0,90.0,12,-920.5458344444444,0.0012058578743684,1,0
mp-22616,CoSeO3,Pnma,62,3,34,5.091809,6.015058,7.660772,90.0,90.0,90.0,20,-1287.1127982187502,0.0511479217178462,1,1
mp-1096713,Nb2VW,Immm,71,3,74,9.078918,13.548674,20.550172,90.0,90.0,90.0,8,4582.39726,0.0014669812220188,0,0
mp-557579,LaS,Cmce,64,2,57,5.76662,5.772208,18.015617,90.0,90.0,90.0,16,-2134.8409490625004,6.943817117660833e-07,1,0
mp-1097640,SiTc2As,Immm,71,3,43,9.257316,10.221952,14.457954,90.0,90.0,90.0,8,2610.1722887500005,0.0091568902055208,0,1
mp-1228937,AlCrFe2,Cmm2,35,3,26,3.002582,4.07860888,7.95303079,90.0,90.0,90.0,8,-8.672372499999499,0.0813100713763331,1,1
mp-1224983,FeCoSi2,P2_1,4,3,27,4.444432,4.438213,4.4518124,90.0,90.14056862,90.0,8,-524.0977037499998,0.0228341855498092,1,1
mp-13137,Hf2CS,P6_3/mmc,194,3,72,3.37351459,3.37351459,11.98698973,90.0,90.0,120.0,8,-1464.5098139062504,1.1003666142262284e-08,1,0
mp-21203,TbCoSi,P4/nmm,129,3,65,4.01779719,4.01779719,6.52486911,90.0,90.0,90.0,6,-718.333,0.0082266856271193,1,0
mp-1183464,Ca2ZnHg,Fm-3m,225,3,80,7.42043134,7.42043134,7.42043134,90.0,90.0,90.0,16,-394.3768912499998,6.852839784654786e-08,1,0
mp-862954,PmPd3,Pm-3m,221,2,61,4.15233055,4.15233055,4.15233055,90.0,90.0,90.0,4,-814.4224018750003,2.3745054215926098e-08,1,0
mp-1222151,Mg2NiH4,Imm2,44,3,28,4.52525005,4.58356939,6.329128,90.0,90.0,90.0,14,-304.0789271428572,1.0055036681197044e-07,1,0
mp-1097557,Be2ZnPt,Immm,71,3,78,8.617344,9.640442,13.501576,90.0,90.0,90.0,8,1668.7357774999998,1.217855768998428e-07,0,0
mp-1227076,CaLa3Si8,P-4m2,115,3,57,4.264843,4.264843,14.161535,90.0,90.0,90.0,12,-538.1689695833339,3.3080657944718765e-06,1,0
mp-1073812,MgSi,P-1,2,2,14,4.750796,5.287034919999999,10.0604498,94.34877786,103.06403515,106.77248032,12,93.69256166666648,9.096690176068518e-05,0,0
mp-1410425,CaNi2O5,Pmmn,59,3,28,3.719211,5.404231,10.853343,90.0,90.0,90.0,16,-1114.4408479687495,0.0240020261131163,1,1
mp-1096086,LaPd2Pb,Immm,71,3,82,10.123648,12.43978,17.544278,90.0,90.0,90.0,8,1027.86887125,0.0009052820948207,0,0
mp-975564,PuBO3,Pm-3m,221,3,94,3.562941,3.562941,3.562941,90.0,90.0,90.0,5,-2359.631319083333,0.1097969920866818,1,1
mp-1093571,CaAgAu2,Immm,71,3,79,10.740138,12.271022,17.333722,90.0,90.0,90.0,8,733.2495608333334,5.392973477267872e-08,0,0
mp-999189,Fe3Ni,Pm-3m,221,2,28,3.584632,3.584632,3.584632,90.0,90.0,90.0,4,44.0244149999999,0.1771261295286971,0,1
mp-1185108,K3Zr,Pm-3m,221,2,40,5.945283,5.945283,5.945283,90.0,90.0,90.0,4,981.7236527499996,0.0191141076233986,0,1
mp-1219818,Ni7Ge4,P-6m2,187,2,32,3.93584017,3.93584017,9.92155483,90.0,90.0,120.0,11,-265.3467136363636,1.3044110074906996e-05,1,0
mp-1217898,TaTiB4,P6/mmm,191,3,73,3.06250805,3.0625080500000004,6.52391199,90.0,90.0,120.0,6,-882.8470583333328,1.000190258052142e-07,1,0
mp-1205839,Dy4Mg3Co2,P2/m,10,3,66,7.5634821,3.59423257,8.34111441,90.0,109.33242269,90.0,9,-163.5976977777776,0.0040972761803438,1,0
mp-1080300,CeSe2,Pa-3,205,2,58,7.058078,7.058078,7.058078,90.0,90.0,90.0,12,-1765.9557482291664,3.520961563662695e-07,1,0
mp-1216012,YThRe4,P-3m1,164,3,90,5.41099154,5.41099154,9.185083,90.0,90.0,120.0,12,-147.5385594444453,1.1717530279232067e-06,1,0
mp-1226725,CdSnAs2,P-4m2,115,3,50,4.358544,4.358544,6.192461,90.0,90.0,90.0,4,-109.5700762500002,1.0090311407976265e-06,1,0
mp-756708,CaPrO3,Pnma,62,3,59,6.1052,6.322415,8.446265,90.0,90.0,90.0,20,-3016.10362475,0.0122673507883398,1,1
mp-721815,HgSBr,P2_1/m,11,3,80,6.773155,4.738145,7.62195033,90.0,111.3816192,90.0,6,-508.3606677083333,4.699485703247209e-06,1,0
mp-1221636,MnCrB2,Amm2,38,3,25,2.96857724,7.74828624,2.93118837,90.0,90.0,90.0,8,-485.67526406609215,0.0851712419050392,1,1
mp-866184,Ti3Pb,P6_3/mmc,194,2,82,5.95498297,5.954982969999999,4.80581012,90.0,90.0,120.0,8,-60.4722300000002,0.0011261208263679,1,0
mp-1251392,AlCuF5,Immm,71,3,29,3.59344,6.256452,7.381086,90.0,90.0,90.0,14,-2935.782336071429,0.0120543965271781,1,1
mp-1064244,Sc,P4/nmm,129,1,21,5.422676,5.422676,3.435206,90.0,90.0,90.0,4,112.4871400000007,0.0008728037545351,0,0
mp-1215449,YbZnIn,P-6m2,187,3,70,4.69317961,4.69317961,3.53875244,90.0,90.0,120.0,3,-399.3416099999998,2.666596407881402e-07,1,0
mp-976358,Nd3Al,Pm-3m,221,2,60,4.88129481,4.88129481,4.88129481,90.0,90.0,90.0,4,-164.4012306249997,9.199805878671292e-08,1,0
mp-1025009,CoNiSb,P6_3/mmc,194,3,51,4.24327017,4.24327017,5.380238,90.0,90.0,120.0,6,-30.0294133333333,0.0200813875447933,1,1
mp-1209184,Yb6ReO12,P-1,2,3,75,5.89482246,8.60158415,9.15048366,112.93916971999998,90.19659405,109.04230567,19,-2535.14034263158,0.0125217199870586,1,1
mp-752548,LiV2O4,P2_1/m,11,3,23,5.194684,5.953926,5.312832790000001,90.0,90.70026011,90.0,14,-2452.300409047617,0.0364517012908358,1,1
mp-1094452,YMg,C2/m,12,2,39,12.441422,3.459536,5.75856972,90.0,114.38598712,90.0,8,-24.7930683333335,1.0910538770018849e-05,1,0
mp-1058581,Ba,Cmcm,63,1,56,4.4086387,7.99771395,7.43051481,90.0,90.0,90.0,4,18.660005,1.0687318484584474e-08,0,0
mp-1026448,Mg14CdC,P-6m2,187,3,48,6.25683412,6.256834120000001,9.97925282,90.0,90.0,120.0,16,260.3628801562503,5.68093702218113e-05,0,0
MMD-1885,Co12Ge4C,P4/mmm,123,3,32,3.65407152,3.65407152,14.13721305,90.0,90.0,90.0,17,-38.6,0.042,1,1
mp-1018730,In2Cu,P6_3/mmc,194,2,49,4.69136426,4.69136426,6.901902,90.0,90.0,120.0,6,183.8288933333333,7.914507594245572e-05,0,0
mp-1187951,ZnCo3,I4/mmm,139,2,30,3.570632,3.570632,7.167034,90.0,90.0,90.0,8,47.2239487500001,0.0973874044741905,0,1
mp-1094978,HfMg,P6_3/mmc,194,2,72,5.02675035,5.02675035,5.663275,90.0,90.0,120.0,4,1611.30673,0.0001009448981134,0,0
mp-758068,K2Yb2O3,P2_1/c,14,3,70,6.603978,6.873486,6.74973999,90.0,116.59771759,90.0,14,-2523.6779017500007,9.015838792374613e-08,1,0
mp-973979,LiFePd2,Fm-3m,225,3,46,5.9907595,5.9907595,5.9907595,90.0,90.0,90.0,16,-242.3950833333332,0.0726197772823706,1,1
mp-1002226,ErAs,Pm-3m,221,2,68,3.547401,3.547401,3.547401,90.0,90.0,90.0,2,-1022.4839425,4.3236343486155206e-05,1,0
mp-1224450,In2Te3,P3m1,156,2,52,4.5667988,4.5667988,10.641325,90.0,90.0,120.0,5,-344.0236599999995,1.5021447440068168e-05,1,0
mp-13079,Mn2AlCo,F-43m,216,3,27,5.742294,5.742294,5.742294,90.0,90.0,90.0,16,-278.90515521551765,0.0422573947373959,1,1
mp-1216060,Y2USe3,P-3m1,164,3,92,4.01205427,4.01205427,10.272669,90.0,90.0,120.0,6,-1747.5162033940962,0.0171583324889196,1,1
mp-865917,Lu2ZnTc,Fm-3m,225,3,71,6.834718,6.834718,6.834718,90.0,90.0,90.0,16,-223.4297312500004,5.0501027514904814e-05,1,0
mp-1102974,HgOF,P2_12_12_1,19,3,80,4.740502,5.227873,7.263983,90.0,90.0,90.0,12,-912.3134870833328,1.5610920115062204e-05,1,0
mp-867852,Sm2NiIr,Fm-3m,225,3,77,6.939036,6.939036,6.939036,90.0,90.0,90.0,16,-517.2294150000001,0.0001312657430574,1,0
mp-756381,LiFe2O3,P-3m1,164,3,26,3.01759517,3.02046958,7.46357389,89.54459099,89.59208486,60.31871941,6,-1697.006234930555,0.0009967618622997,1,0
mp-1225668,DyFeNi,Imma,74,3,66,4.755768,5.108704,7.47083,90.0,90.0,90.0,12,-205.948908333332,0.0435357230860082,1,1
mp-1016282,Mg7Mn,P-6m2,187,2,25,6.16320603,6.16320603,4.906029,90.0,90.0,120.0,8,114.6446152586206,0.0218929667631989,0,1
mp-1186215,Nb3I,P6_3/mmc,194,2,53,6.07277208,6.07277208,5.011754,90.0,90.0,120.0,8,478.8631399999996,4.457585001799752e-06,0,0
mp-1215421,YbAgS2,P4/mmm,123,3,70,3.888876,3.888876,5.505478,90.0,90.0,90.0,4,-1298.972220729167,2.0577385428724333e-05,1,0
mp-674981,Ag3SI,Pm,6,3,53,5.020287,4.876098,5.05990265,90.0,92.38052100999998,90.0,5,-266.6068646250004,2.0370639693743704e-06,1,0
mp-881063,Co3OF5,P1,1,3,27,5.676419,5.67813855,7.47641172,72.51273318,72.67313276,71.67930234,18,-2051.2230729166663,0.0752535393613957,1,1
NOVA-405,Co1Fe10Ta1,P-1,2,3,73,4.76844,4.77445,6.43814,97.62895,97.6253,95.23726,12,-43.0924,0.17,1,1
NOVA-639,Fe12Sc2,I4/mmm,139,2,26,6.09513,6.09513,4.75748,90.0,90.0,90.0,14,26.8087,0.129,0,1
mp-1096952,Eu2SnSe5,Pbam,55,3,63,4.08915494,8.224907,11.99694445,90.0,90.0,90.0,16,-1427.7945264648436,0.0631958852758417,1,1
mp-3065,Ho(FeGe)2,I4/mmm,139,3,67,3.89715562,3.89715562,10.85347642,90.0,90.0,90.0,10,-444.4217600000001,0.0640577521465967,1,1
mp-1186855,TbAl3,Pm-3m,221,2,65,4.24402426,4.24402426,4.24402426,90.0,90.0,90.0,4,-422.3802499999998,3.924530253887579e-09,1,0
mp-1246435,Fe2CoN2,C2/m,12,3,27,4.98977741,3.0237336,5.994962310000001,90.0,92.38116134,90.0,10,109.7674050000009,0.0287219538233652,0,1
mp-1183659,CdAs3,P6_3/mmc,194,2,48,6.15249564,6.152495640000001,4.995624,90.0,90.0,120.0,8,377.6647325,3.342579965629826e-06,0,0
mp-1094329,MgTi2,R32,155,2,22,5.12945221,5.12945221,14.6802669,90.0,90.0,120.0,18,222.7741677777774,4.207522095654092e-05,0,0
mp-1096106,Sr2CdGa,Immm,71,3,48,13.07696,13.244804,18.39924,90.0,90.0,90.0,8,1119.4769797916665,0.0011647222167969,0,0
mp-669918,VSnRh2,I4/mmm,139,3,50,4.104352,4.104352,7.395506,90.0,90.0,90.0,8,-413.7026612500004,0.0184307388685927,1,1
mp-1018800,MnCuAs,P4/nmm,129,3,33,3.699491,3.699491,6.408422,90.0,90.0,90.0,6,-12.250439310345,0.0818224513045489,1,1
mp-22559,Pu(SiRu)2,I4/mmm,139,3,94,4.16490822,4.16490822,9.71770206,90.0,90.0,90.0,10,-700.2561920000005,0.0627118067147812,1,1
mp-21460,CeIn2Pd,Cmcm,63,3,58,4.673542,10.638704,7.53782,90.0,90.0,90.0,16,-563.709618749999,0.0095202994750582,1,1
